2400
0/1 27061449075/134217728 1200/1 27061449075/134217728
0/1 114012642975/134217728 1200/1 114012642975/134217728
0/1 69514489275/134217728 1200/1 69514489275/134217728
9848064225/16777216 0/1 9848064225/16777216 1200/1
0/1 137535688125/134217728 1200/1 137535688125/134217728
110544075/2097152 0/1 110544075/2097152 1200/1
614474325/8388608 0/1 614474325/8388608 1200/1
78162152925/67108864 0/1 78162152925/67108864 1200/1
0/1 39345237525/33554432 1200/1 39345237525/33554432
0/1 67389302325/134217728 1200/1 67389302325/134217728
0/1 30737424375/33554432 1200/1 30737424375/33554432
11685172875/16777216 0/1 11685172875/16777216 1200/1
142491051825/134217728 0/1 142491051825/134217728 1200/1
28932155475/134217728 0/1 28932155475/134217728 1200/1
0/1 6644533575/134217728 1200/1 6644533575/134217728
43280607975/67108864 0/1 43280607975/67108864 1200/1
0/1 122012640675/134217728 1200/1 122012640675/134217728
25505860125/33554432 0/1 25505860125/33554432 1200/1
0/1 6038112075/8388608 1200/1 6038112075/8388608
13719275625/33554432 0/1 13719275625/33554432 1200/1
0/1 38823661125/134217728 1200/1 38823661125/134217728
0/1 54133460925/134217728 1200/1 54133460925/134217728
89443487925/134217728 0/1 89443487925/134217728 1200/1
0/1 353928225/67108864 1200/1 353928225/67108864
0/1 89087051625/134217728 1200/1 89087051625/134217728
6836240625/33554432 0/1 6836240625/33554432 1200/1
46354053825/67108864 0/1 46354053825/67108864 1200/1
0/1 131031784875/134217728 1200/1 131031784875/134217728
26169598875/67108864 0/1 26169598875/67108864 1200/1
32766533625/67108864 0/1 32766533625/67108864 1200/1
73726979175/134217728 0/1 73726979175/134217728 1200/1
7213094175/16777216 0/1 7213094175/16777216 1200/1
49261363125/134217728 0/1 49261363125/134217728 1200/1
0/1 13945647375/67108864 1200/1 13945647375/67108864
60257846175/67108864 0/1 60257846175/67108864 1200/1
0/1 12518500425/67108864 1200/1 12518500425/67108864
138029386425/134217728 0/1 138029386425/134217728 1200/1
0/1 59286236025/67108864 1200/1 59286236025/67108864
41701079325/67108864 0/1 41701079325/67108864 1200/1
19878228075/134217728 0/1 19878228075/134217728 1200/1
0/1 42649818525/67108864 1200/1 42649818525/67108864
6686479125/8388608 0/1 6686479125/8388608 1200/1
0/1 54140193825/67108864 1200/1 54140193825/67108864
10258587525/67108864 0/1 10258587525/67108864 1200/1
13434364275/33554432 0/1 13434364275/33554432 1200/1
0/1 16779743325/134217728 1200/1 16779743325/134217728
18663295575/134217728 0/1 18663295575/134217728 1200/1
0/1 42503126925/67108864 1200/1 42503126925/67108864
4390276125/134217728 0/1 4390276125/134217728 1200/1
0/1 22346359575/134217728 1200/1 22346359575/134217728
89276064375/134217728 0/1 89276064375/134217728 1200/1
0/1 19426995525/16777216 1200/1 19426995525/16777216
17186215425/33554432 0/1 17186215425/33554432 1200/1
53480881725/134217728 0/1 53480881725/134217728 1200/1
0/1 55131531075/134217728 1200/1 55131531075/134217728
0/1 6451107375/33554432 1200/1 6451107375/33554432
54302098725/67108864 0/1 54302098725/67108864 1200/1
4283490825/134217728 0/1 4283490825/134217728 1200/1
17686527075/16777216 0/1 17686527075/16777216 1200/1
0/1 106385761875/134217728 1200/1 106385761875/134217728
0/1 22108080225/33554432 1200/1 22108080225/33554432
0/1 18160699725/67108864 1200/1 18160699725/67108864
0/1 72522926925/134217728 1200/1 72522926925/134217728
0/1 19981486575/33554432 1200/1 19981486575/33554432
0/1 43816793475/134217728 1200/1 43816793475/134217728
33277206825/67108864 0/1 33277206825/67108864 1200/1
99691304625/134217728 0/1 99691304625/134217728 1200/1
0/1 140604425175/134217728 1200/1 140604425175/134217728
0/1 151443951375/134217728 1200/1 151443951375/134217728
0/1 1932792225/16777216 1200/1 1932792225/16777216
10766458725/16777216 0/1 10766458725/16777216 1200/1
68972137125/67108864 0/1 68972137125/67108864 1200/1
56924693925/134217728 0/1 56924693925/134217728 1200/1
22250819925/134217728 0/1 22250819925/134217728 1200/1
15010128375/33554432 0/1 15010128375/33554432 1200/1
0/1 20358239175/33554432 1200/1 20358239175/33554432
0/1 42213908475/134217728 1200/1 42213908475/134217728
0/1 18112977975/33554432 1200/1 18112977975/33554432
38202802575/33554432 0/1 38202802575/33554432 1200/1
6557575425/134217728 0/1 6557575425/134217728 1200/1
58069475475/134217728 0/1 58069475475/134217728 1200/1
0/1 2772292125/134217728 1200/1 2772292125/134217728
6569866125/134217728 0/1 6569866125/134217728 1200/1
1820799825/134217728 0/1 1820799825/134217728 1200/1
46430228025/134217728 0/1 46430228025/134217728 1200/1
50102032275/67108864 0/1 50102032275/67108864 1200/1
29814143175/134217728 0/1 29814143175/134217728 1200/1
6549792975/134217728 0/1 6549792975/134217728 1200/1
0/1 129307863525/134217728 1200/1 129307863525/134217728
29613537375/134217728 0/1 29613537375/134217728 1200/1
0/1 26733546225/67108864 1200/1 26733546225/67108864
24202145025/134217728 0/1 24202145025/134217728 1200/1
0/1 8341363875/67108864 1200/1 8341363875/67108864
18146001825/33554432 0/1 18146001825/33554432 1200/1
25244270175/67108864 0/1 25244270175/67108864 1200/1
0/1 78143181375/67108864 1200/1 78143181375/67108864
19592013675/33554432 0/1 19592013675/33554432 1200/1
80483923125/134217728 0/1 80483923125/134217728 1200/1
1160456925/134217728 0/1 1160456925/134217728 1200/1
57218830425/67108864 0/1 57218830425/67108864 1200/1
151238970525/134217728 0/1 151238970525/134217728 1200/1
0/1 25809957975/67108864 1200/1 25809957975/67108864
0/1 2201428425/2097152 1200/1 2201428425/2097152
0/1 30052695675/134217728 1200/1 30052695675/134217728
51981161775/67108864 0/1 51981161775/67108864 1200/1
0/1 18207177225/67108864 1200/1 18207177225/67108864
145194186975/134217728 0/1 145194186975/134217728 1200/1
60738725925/67108864 0/1 60738725925/67108864 1200/1
19052627325/134217728 0/1 19052627325/134217728 1200/1
3141624675/67108864 0/1 3141624675/67108864 1200/1
63620073075/67108864 0/1 63620073075/67108864 1200/1
23232009375/67108864 0/1 23232009375/67108864 1200/1
130655672625/134217728 0/1 130655672625/134217728 1200/1
56208051225/134217728 0/1 56208051225/134217728 1200/1
79353748725/67108864 0/1 79353748725/67108864 1200/1
0/1 5792826375/16777216 1200/1 5792826375/16777216
50077401225/134217728 0/1 50077401225/134217728 1200/1
11312969175/134217728 0/1 11312969175/134217728 1200/1
11458069275/67108864 0/1 11458069275/67108864 1200/1
0/1 30326220525/134217728 1200/1 30326220525/134217728
0/1 49556007675/134217728 1200/1 49556007675/134217728
0/1 24471020775/134217728 1200/1 24471020775/134217728
65685197625/134217728 0/1 65685197625/134217728 1200/1
0/1 7082742825/8388608 1200/1 7082742825/8388608
0/1 15835500975/33554432 1200/1 15835500975/33554432
0/1 118771552125/134217728 1200/1 118771552125/134217728
0/1 25912356675/67108864 1200/1 25912356675/67108864
97181551875/134217728 0/1 97181551875/134217728 1200/1
0/1 82608455475/134217728 1200/1 82608455475/134217728
3059998575/33554432 0/1 3059998575/33554432 1200/1
37291503825/33554432 0/1 37291503825/33554432 1200/1
47863337625/134217728 0/1 47863337625/134217728 1200/1
3462257625/67108864 0/1 3462257625/67108864 1200/1
16605735225/33554432 0/1 16605735225/33554432 1200/1
72659517975/134217728 0/1 72659517975/134217728 1200/1
0/1 19433647425/67108864 1200/1 19433647425/67108864
0/1 75075642225/67108864 1200/1 75075642225/67108864
1179761625/4194304 0/1 1179761625/4194304 1200/1
113728486425/134217728 0/1 113728486425/134217728 1200/1
0/1 17175577275/16777216 1200/1 17175577275/16777216
37093816575/33554432 0/1 37093816575/33554432 1200/1
0/1 28472544225/67108864 1200/1 28472544225/67108864
95226862425/134217728 0/1 95226862425/134217728 1200/1
0/1 36829902075/67108864 1200/1 36829902075/67108864
149470446525/134217728 0/1 149470446525/134217728 1200/1
61871205225/67108864 0/1 61871205225/67108864 1200/1
0/1 92621454975/134217728 1200/1 92621454975/134217728
0/1 77516879625/134217728 1200/1 77516879625/134217728
35032396275/134217728 0/1 35032396275/134217728 1200/1
3293501925/16777216 0/1 3293501925/16777216 1200/1
77849124825/67108864 0/1 77849124825/67108864 1200/1
42636413325/67108864 0/1 42636413325/67108864 1200/1
0/1 2363314425/2097152 1200/1 2363314425/2097152
0/1 125228489475/134217728 1200/1 125228489475/134217728
43179466875/134217728 0/1 43179466875/134217728 1200/1
64596023625/134217728 0/1 64596023625/134217728 1200/1
131909166375/134217728 0/1 131909166375/134217728 1200/1
9031465875/16777216 0/1 9031465875/16777216 1200/1
70126603125/67108864 0/1 70126603125/67108864 1200/1
837824325/67108864 0/1 837824325/67108864 1200/1
158164221975/134217728 0/1 158164221975/134217728 1200/1
0/1 19964115675/33554432 1200/1 19964115675/33554432
74108670525/134217728 0/1 74108670525/134217728 1200/1
0/1 94310297475/134217728 1200/1 94310297475/134217728
19371825825/134217728 0/1 19371825825/134217728 1200/1
306102975/524288 0/1 306102975/524288 1200/1
0/1 91206900825/134217728 1200/1 91206900825/134217728
0/1 75701367825/134217728 1200/1 75701367825/134217728
0/1 39570623925/33554432 1200/1 39570623925/33554432
142873874775/134217728 0/1 142873874775/134217728 1200/1
936480375/134217728 0/1 936480375/134217728 1200/1
54662221275/134217728 0/1 54662221275/134217728 1200/1
36290641875/33554432 0/1 36290641875/33554432 1200/1
0/1 32871807375/67108864 1200/1 32871807375/67108864
0/1 85153228875/134217728 1200/1 85153228875/134217728
10215351975/134217728 0/1 10215351975/134217728 1200/1
0/1 21242780325/134217728 1200/1 21242780325/134217728
143940458175/134217728 0/1 143940458175/134217728 1200/1
3761669175/33554432 0/1 3761669175/33554432 1200/1
0/1 35535231975/33554432 1200/1 35535231975/33554432
0/1 73124950725/134217728 1200/1 73124950725/134217728
42780232875/67108864 0/1 42780232875/67108864 1200/1
0/1 15331544775/67108864 1200/1 15331544775/67108864
15850611825/16777216 0/1 15850611825/16777216 1200/1
13231918125/16777216 0/1 13231918125/16777216 1200/1
155035968075/134217728 0/1 155035968075/134217728 1200/1
4768836525/8388608 0/1 4768836525/8388608 1200/1
0/1 94279739325/134217728 1200/1 94279739325/134217728
10782528825/67108864 0/1 10782528825/67108864 1200/1
0/1 5745036525/16777216 1200/1 5745036525/16777216
116736500925/134217728 0/1 116736500925/134217728 1200/1
0/1 1318086075/4194304 1200/1 1318086075/4194304
0/1 107098067175/134217728 1200/1 107098067175/134217728
5029280625/67108864 0/1 5029280625/67108864 1200/1
143304135675/134217728 0/1 143304135675/134217728 1200/1
0/1 33239081625/33554432 1200/1 33239081625/33554432
0/1 149450348025/134217728 1200/1 149450348025/134217728
46461551175/67108864 0/1 46461551175/67108864 1200/1
0/1 14710549875/33554432 1200/1 14710549875/33554432
0/1 148285681725/134217728 1200/1 148285681725/134217728
0/1 70239954675/134217728 1200/1 70239954675/134217728
0/1 29378893125/33554432 1200/1 29378893125/33554432
26214911325/33554432 0/1 26214911325/33554432 1200/1
0/1 145220621625/134217728 1200/1 145220621625/134217728
0/1 139119347025/134217728 1200/1 139119347025/134217728
26171930325/33554432 0/1 26171930325/33554432 1200/1
126420228375/134217728 0/1 126420228375/134217728 1200/1
33744986475/134217728 0/1 33744986475/134217728 1200/1
0/1 1810566825/8388608 1200/1 1810566825/8388608
0/1 8569746825/8388608 1200/1 8569746825/8388608
131740785975/134217728 0/1 131740785975/134217728 1200/1
0/1 18218754225/67108864 1200/1 18218754225/67108864
21701233575/134217728 0/1 21701233575/134217728 1200/1
0/1 62418128325/134217728 1200/1 62418128325/134217728
121537024725/134217728 0/1 121537024725/134217728 1200/1
0/1 47723370825/134217728 1200/1 47723370825/134217728
0/1 6713607675/16777216 1200/1 6713607675/16777216
1430804175/8388608 0/1 1430804175/8388608 1200/1
42822372525/67108864 0/1 42822372525/67108864 1200/1
3272295525/67108864 0/1 3272295525/67108864 1200/1
26419866975/33554432 0/1 26419866975/33554432 1200/1
0/1 40022435025/134217728 1200/1 40022435025/134217728
0/1 25607287125/33554432 1200/1 25607287125/33554432
0/1 45188394525/67108864 1200/1 45188394525/67108864
47559333825/67108864 0/1 47559333825/67108864 1200/1
0/1 2858121075/33554432 1200/1 2858121075/33554432
23725999725/67108864 0/1 23725999725/67108864 1200/1
0/1 37336418175/33554432 1200/1 37336418175/33554432
0/1 73348918875/134217728 1200/1 73348918875/134217728
122866492125/134217728 0/1 122866492125/134217728 1200/1
13577818575/134217728 0/1 13577818575/134217728 1200/1
51875162775/67108864 0/1 51875162775/67108864 1200/1
0/1 22046785725/33554432 1200/1 22046785725/33554432
0/1 11252511975/16777216 1200/1 11252511975/16777216
148472989875/134217728 0/1 148472989875/134217728 1200/1
14252060025/33554432 0/1 14252060025/33554432 1200/1
2099292225/2097152 0/1 2099292225/2097152 1200/1
0/1 48427592325/134217728 1200/1 48427592325/134217728
114179201925/134217728 0/1 114179201925/134217728 1200/1
0/1 25098524925/33554432 1200/1 25098524925/33554432
56635162275/134217728 0/1 56635162275/134217728 1200/1
0/1 771741075/2097152 1200/1 771741075/2097152
39813181425/33554432 0/1 39813181425/33554432 1200/1
0/1 62219542125/67108864 1200/1 62219542125/67108864
0/1 87697881375/134217728 1200/1 87697881375/134217728
0/1 119349907425/134217728 1200/1 119349907425/134217728
0/1 29063158575/134217728 1200/1 29063158575/134217728
0/1 50653369275/67108864 1200/1 50653369275/67108864
0/1 90053801175/134217728 1200/1 90053801175/134217728
118555197525/134217728 0/1 118555197525/134217728 1200/1
50848734825/67108864 0/1 50848734825/67108864 1200/1
33350023575/67108864 0/1 33350023575/67108864 1200/1
2678636175/4194304 0/1 2678636175/4194304 1200/1
0/1 21511242675/134217728 1200/1 21511242675/134217728
0/1 30594250275/67108864 1200/1 30594250275/67108864
45907460475/67108864 0/1 45907460475/67108864 1200/1
15471844575/67108864 0/1 15471844575/67108864 1200/1
70484429025/134217728 0/1 70484429025/134217728 1200/1
0/1 61373383425/67108864 1200/1 61373383425/67108864
24088820775/134217728 0/1 24088820775/134217728 1200/1
7649373375/67108864 0/1 7649373375/67108864 1200/1
0/1 29875045125/134217728 1200/1 29875045125/134217728
290394375/67108864 0/1 290394375/67108864 1200/1
0/1 1010284875/4194304 1200/1 1010284875/4194304
79614767175/134217728 0/1 79614767175/134217728 1200/1
0/1 30331878075/33554432 1200/1 30331878075/33554432
0/1 288355875/16777216 1200/1 288355875/16777216
0/1 6589208475/16777216 1200/1 6589208475/16777216
128290001175/134217728 0/1 128290001175/134217728 1200/1
156892101975/134217728 0/1 156892101975/134217728 1200/1
17783731425/134217728 0/1 17783731425/134217728 1200/1
0/1 339655575/134217728 1200/1 339655575/134217728
6712889625/67108864 0/1 6712889625/67108864 1200/1
2234321175/4194304 0/1 2234321175/4194304 1200/1
54011535975/67108864 0/1 54011535975/67108864 1200/1
0/1 65022948225/67108864 1200/1 65022948225/67108864
0/1 33302134575/33554432 1200/1 33302134575/33554432
155873107275/134217728 0/1 155873107275/134217728 1200/1
37729575/524288 0/1 37729575/524288 1200/1
14216984925/33554432 0/1 14216984925/33554432 1200/1
0/1 62926806075/67108864 1200/1 62926806075/67108864
31765615125/33554432 0/1 31765615125/33554432 1200/1
0/1 10692227775/33554432 1200/1 10692227775/33554432
0/1 39527214675/134217728 1200/1 39527214675/134217728
145832463975/134217728 0/1 145832463975/134217728 1200/1
0/1 142634231925/134217728 1200/1 142634231925/134217728
7144551975/16777216 0/1 7144551975/16777216 1200/1
5622966675/16777216 0/1 5622966675/16777216 1200/1
101138230425/134217728 0/1 101138230425/134217728 1200/1
0/1 73090343925/134217728 1200/1 73090343925/134217728
5033767875/8388608 0/1 5033767875/8388608 1200/1
0/1 140885529075/134217728 1200/1 140885529075/134217728
30953526225/134217728 0/1 30953526225/134217728 1200/1
14748077475/67108864 0/1 14748077475/67108864 1200/1
0/1 34325572725/67108864 1200/1 34325572725/67108864
45456357225/67108864 0/1 45456357225/67108864 1200/1
0/1 2372661675/4194304 1200/1 2372661675/4194304
0/1 7280601075/16777216 1200/1 7280601075/16777216
2019118125/134217728 0/1 2019118125/134217728 1200/1
0/1 45342430425/134217728 1200/1 45342430425/134217728
0/1 35007583125/33554432 1200/1 35007583125/33554432
0/1 127837878375/134217728 1200/1 127837878375/134217728
0/1 54831253125/67108864 1200/1 54831253125/67108864
159189222675/134217728 0/1 159189222675/134217728 1200/1
0/1 9670460775/8388608 1200/1 9670460775/8388608
0/1 14327185725/16777216 1200/1 14327185725/16777216
0/1 75852612525/134217728 1200/1 75852612525/134217728
0/1 2340786825/16777216 1200/1 2340786825/16777216
0/1 28556851575/33554432 1200/1 28556851575/33554432
0/1 64864046625/67108864 1200/1 64864046625/67108864
75413886825/67108864 0/1 75413886825/67108864 1200/1
67910751675/67108864 0/1 67910751675/67108864 1200/1
0/1 34990166925/134217728 1200/1 34990166925/134217728
149713724925/134217728 0/1 149713724925/134217728 1200/1
0/1 2892662625/8388608 1200/1 2892662625/8388608
100481418825/134217728 0/1 100481418825/134217728 1200/1
0/1 148292297925/134217728 1200/1 148292297925/134217728
0/1 77035839975/67108864 1200/1 77035839975/67108864
32770682925/67108864 0/1 32770682925/67108864 1200/1
33530645325/67108864 0/1 33530645325/67108864 1200/1
121541220525/134217728 0/1 121541220525/134217728 1200/1
26416767375/134217728 0/1 26416767375/134217728 1200/1
7628287875/8388608 0/1 7628287875/8388608 1200/1
61154386575/134217728 0/1 61154386575/134217728 1200/1
0/1 157046119875/134217728 1200/1 157046119875/134217728
43956233775/134217728 0/1 43956233775/134217728 1200/1
28564160325/134217728 0/1 28564160325/134217728 1200/1
30918333975/67108864 0/1 30918333975/67108864 1200/1
0/1 82698990675/134217728 1200/1 82698990675/134217728
0/1 57051869625/134217728 1200/1 57051869625/134217728
0/1 24188024475/134217728 1200/1 24188024475/134217728
8456064225/33554432 0/1 8456064225/33554432 1200/1
125016704475/134217728 0/1 125016704475/134217728 1200/1
132711489975/134217728 0/1 132711489975/134217728 1200/1
0/1 3394703625/67108864 1200/1 3394703625/67108864
0/1 70798414575/134217728 1200/1 70798414575/134217728
0/1 92657069025/134217728 1200/1 92657069025/134217728
81238875375/134217728 0/1 81238875375/134217728 1200/1
9365421675/134217728 0/1 9365421675/134217728 1200/1
2821163925/8388608 0/1 2821163925/8388608 1200/1
0/1 12357810825/33554432 1200/1 12357810825/33554432
3057315225/16777216 0/1 3057315225/16777216 1200/1
0/1 153208349925/134217728 1200/1 153208349925/134217728
123901092675/134217728 0/1 123901092675/134217728 1200/1
82583179575/134217728 0/1 82583179575/134217728 1200/1
50366741775/134217728 0/1 50366741775/134217728 1200/1
0/1 19258646925/134217728 1200/1 19258646925/134217728
0/1 38380461075/33554432 1200/1 38380461075/33554432
0/1 61757581875/134217728 1200/1 61757581875/134217728
0/1 119582924175/134217728 1200/1 119582924175/134217728
132875022075/134217728 0/1 132875022075/134217728 1200/1
0/1 121342904775/134217728 1200/1 121342904775/134217728
35330365425/134217728 0/1 35330365425/134217728 1200/1
0/1 48152163075/67108864 1200/1 48152163075/67108864
11160675/2097152 0/1 11160675/2097152 1200/1
99960725625/134217728 0/1 99960725625/134217728 1200/1
0/1 53126101725/134217728 1200/1 53126101725/134217728
21340948725/67108864 0/1 21340948725/67108864 1200/1
19058802525/67108864 0/1 19058802525/67108864 1200/1
0/1 22191687525/67108864 1200/1 22191687525/67108864
36843790425/67108864 0/1 36843790425/67108864 1200/1
3289852575/67108864 0/1 3289852575/67108864 1200/1
0/1 57385198125/67108864 1200/1 57385198125/67108864
0/1 7848623475/16777216 1200/1 7848623475/16777216
69436189425/67108864 0/1 69436189425/67108864 1200/1
3620130525/8388608 0/1 3620130525/8388608 1200/1
150729850575/134217728 0/1 150729850575/134217728 1200/1
0/1 20219617875/33554432 1200/1 20219617875/33554432
0/1 8974282275/8388608 1200/1 8974282275/8388608
31491306525/33554432 0/1 31491306525/33554432 1200/1
0/1 14068466025/67108864 1200/1 14068466025/67108864
0/1 135698066625/134217728 1200/1 135698066625/134217728
3678963075/8388608 0/1 3678963075/8388608 1200/1
59721737625/134217728 0/1 59721737625/134217728 1200/1
11073607125/16777216 0/1 11073607125/16777216 1200/1
0/1 4359155175/134217728 1200/1 4359155175/134217728
0/1 84226906575/134217728 1200/1 84226906575/134217728
30094663575/67108864 0/1 30094663575/67108864 1200/1
112936630425/134217728 0/1 112936630425/134217728 1200/1
0/1 17375123925/33554432 1200/1 17375123925/33554432
9859193475/33554432 0/1 9859193475/33554432 1200/1
0/1 31725325575/134217728 1200/1 31725325575/134217728
17021145675/67108864 0/1 17021145675/67108864 1200/1
0/1 141256641825/134217728 1200/1 141256641825/134217728
100970612325/134217728 0/1 100970612325/134217728 1200/1
142051797225/134217728 0/1 142051797225/134217728 1200/1
149931217575/134217728 0/1 149931217575/134217728 1200/1
18625644825/134217728 0/1 18625644825/134217728 1200/1
0/1 55099222725/67108864 1200/1 55099222725/67108864
0/1 66270831375/134217728 1200/1 66270831375/134217728
67919188425/67108864 0/1 67919188425/67108864 1200/1
0/1 157725703575/134217728 1200/1 157725703575/134217728
0/1 76075954275/134217728 1200/1 76075954275/134217728
27260743125/67108864 0/1 27260743125/67108864 1200/1
22342415175/33554432 0/1 22342415175/33554432 1200/1
0/1 95790104625/134217728 1200/1 95790104625/134217728
0/1 74792954175/134217728 1200/1 74792954175/134217728
0/1 12186585975/134217728 1200/1 12186585975/134217728
0/1 28187482275/67108864 1200/1 28187482275/67108864
42764970675/67108864 0/1 42764970675/67108864 1200/1
24740888475/134217728 0/1 24740888475/134217728 1200/1
34197269775/33554432 0/1 34197269775/33554432 1200/1
36530124825/33554432 0/1 36530124825/33554432 1200/1
3376876725/4194304 0/1 3376876725/4194304 1200/1
9299794425/8388608 0/1 9299794425/8388608 1200/1
0/1 104914209975/134217728 1200/1 104914209975/134217728
26665610175/33554432 0/1 26665610175/33554432 1200/1
0/1 93750852375/134217728 1200/1 93750852375/134217728
7487932575/67108864 0/1 7487932575/67108864 1200/1
0/1 67289224125/134217728 1200/1 67289224125/134217728
18296696475/33554432 0/1 18296696475/33554432 1200/1
0/1 127021372725/134217728 1200/1 127021372725/134217728
30360494625/134217728 0/1 30360494625/134217728 1200/1
0/1 3486965775/8388608 1200/1 3486965775/8388608
61800159375/134217728 0/1 61800159375/134217728 1200/1
17297411925/67108864 0/1 17297411925/67108864 1200/1
58515665325/134217728 0/1 58515665325/134217728 1200/1
